label,comment
1,epdiyum padam odadhu manasulla periya batman nu nenapu
0,vijay sir is back like mass......
0,thalabathi fan da ana thala da
0,maranam massu maranam athuku ivar tha varanumvera level
0,yarellam 10 vatikku mele trailer pathingalo avunge like podunge
1,dear thalapathy fans unge hero kku kathai choose panne teriyame mokke movie yave nadikkiraru... athukku yen enge hero ve pathi kandathanama pesi ippadi thuppu vangikiringe??? thale veriyan from malaysia
0,padam vera level la irukkum nu theriuthu
1,tamilnada sudukada aakittu india va super power aaka poringa serupadi to every politicians
0,thala vera level marana waiting nkp
0,thalaivar 1996 la varen nu sollave illa oru katchiku support thaan pannar.
0,இனிய தமிழ் புத்தாண்டு நல் வாழ்த்துக்கள் surya sir
0,now rajni sir fans be like 2:18
0,am from karnataka suriya fan now trending in karnataka kollywood actor suriya only singam daa vettaii start jan 26
0,real time views eppoda update pannuvinga
0,love you thalaiva
0,50 times mela pathavangal like podugal.....
1,kola gand la erukan nanum thalaivar movikaga ....neenga
0,திரௌபதி 5 புருஷன் வச்சிருந்த லேடி தானே பா ...
0,first scene ... police dam mela cover pannangalae andha scene
0,அனைத்து முக்குலத்தோர் சமுதாய கட்சிகள் ஆதரவு இருக்கு...!!! எல்லோரும் டிரைலர் பாத்துட்டு நல்லா இருக்குனு சொல்றாங்க...!!! தமிழ்நாடு முக்குலத்து புலிகள் உறுபினர்கள் முழுவதும் அவங்க பார்வைக்கு கொண்டு போயாச்சு...i am waiting the movie
0,ithu romance filuma illa comedy filuma?
0,thalaivar eippavum mass than.. sirapana pongal eruku.. am waiting thailavaa.
0,vera level bro paka paka paka paka mass suriya ngk movie marrana wait ma
0,நான் தல பேன்.சூர்யா சாரோட காப்பான் டீசர் வேர லெவல்.நானும் படம் பார்க்க ஆவலோடு இருக்கேன்.
0,karthik subburaj ella rajini padathayum eduthu parthu thalaivara oru vazhi panni irukarnu nenaikiren....sirapana tharamana sambavam.super like
0,adichi odra atha odra atha odra atha odra atha.....ha ha ha ha...... superb
0,hiphop tamizha fans hit like nanba
0,naalu mass heros vissilu summa pichikum
0,thala mass epovum pola u1 bgm
0,yuvan shankar raja bgm vera level
0,2.0 padam vetri pera vallthukal by thala fan
0,கிருஷ்ணகிரி வீரகுடி வெள்ளாள கவுண்டர் சார்பாக படம் வெற்றி அடைய வாழ்த்துக்கள்(கவுண்டர் வம்சமட)
0,ellam ok but thalapathy pathu thalaiya pathu sirikarthu...engalukku🤣siruppu varathu sathiyamah theatraku yaarum varamatanga...🤣🤣🤣
0,bro intha mari enakum iruntha nala irukum bro....jolly ah sirichita irukalam
0,hey naathan 56 comment uh naanthan
1,ena pa views eh update aga matengudhu?
0,how many of you saw ma ka pa... 2:18 to 2:23 :-p
0,20k likes left for 500k likes
0,coma vaa 16 year 90 s kid sema treat 🤣🤣
0,daiii idhu short film story da
0,vera leval thalaivaaa`````````````` sirappana tharamana sambavangala................. inimey thaan paakka pora
0,வாழ்த்துக்கள் மிகவும் அருமையான ட்ரைலர்.. படம் வெற்றியடைய வாழ்த்துக்கள்
0,asusual vijay from sura madurey and vettaikaran
0,thalapathy 62 with murugadas ithukum mala
0,கலாசார பாதுகாப்பு கும்பல் வருது சொம்பை எடுத்து உள்ள வைங்க டா ..இப்படிக்கு .. sc st
0,feb 14 yenga poradhu inu teriyaamaaaa irundhan ana ipaaa.....
0,indha trailer 10times pathavanga like podunga 🤘🤘🤘🤘🤘
1,idhu blue sattai maran kitta mattikittu pada pora padu nenacha dhanya sirippa irku
0,பழனி கொங்கு வொள்ளாளர் கவுண்டர் சார்பாக படம் வெற்றி அடைய வாழ்த்துக்கள்
0,thala vera level mass katra i am waiting
0,sirappana tharamaana padam director karthiksubraj padam kola waiting'la irukavanga mattum
0,ennada captain americavukke tough kuduppan polaye
1,thala thaanda eppavumay mass meethi ellaarum waste
0,nallaa thala thala nu irukaru ajith..
0,entha naayavathu inga jaathiya mention panama support panren nu solluthungala? elam jaathi ah mention pani support panren nu solluthunga.. ithulaye therila yaaru jaathi veri nu..
0,semma trailer...athvum finala varum rajini dialogue marana kalaiiii......
0,nee nadanthal nadai azhagu...nee sirithal sirippa azhagu....nee pesum tamizh azhagu....thala nee than engu anazhagu...
0,naan sirithaal trailer pathuttu naan sirichitean pa hahahahaaha!!!
0,thalabadhi da............ u r rocking ilaya thalabathi
0,1999 padayappa rajini ku lost movie nu sonnanga...na 8th patigum pothu..
0,keka beka short film பாத்தவங்க போடுங்க.
1,beethoven-fur elise music da ethu illayaraja nu evloo perusa podrigale
0,வீர ரெட்டி சங்கங்கள் சார்பாக திரெளபதி திரைப்பட வெற்றி அடைய வாழ்த்துக்கள்
1,கொய்யால எங்க தலைவரையும் கிண்டல் பன்னி இருக்கிங்களா...... ஆனா நல்லா தான் இருக்கு
0,ஐந்திணை நிலமும் வருதே.... என்னவா இருக்கும்.. 🤔🤔🤔 எத்தனை பேர் அதை கவனித்தீர்கள்...?
0,ar rahman ... the unsung hero
0,surya na summa vaa one of king
0,thalivaa nee eppoo vumay mass than thalivaa...
0,semmma maasss.. thalaivar style.. .. super thalaiva.. 🤘🤘
0,yen da eppothume orey maari padam nadikiran da ivan
0,still trending at malaysia no 18
0,thalapathy 64 elam diwali ka bigil-thalapathy sangathamizhan-vjs kaithi-lokesh kanagaraj
1,nee va thalaiva. inga iruka chinna payala ku payam kaattu
1,moka to ivana yevan padam nadaika sonnan
1,kottha inime intha sc naikal yellaru m padatha paathu saga poranga
1,suriya anna mass ..... no.1 trailer in your career ... semma mass ...*thalapathy and thala* ungalodu munnadi vellaki aagamatunge.... your trending in india
0,thala tharisanam marana waiting in big screen
0,theme music vikram vedha la varra madhiri irukku but super
0,தமிழ்நாடு முத்தரையர் முன்னேற்ற சங்கம் சார்பில் வாழ்த்துக்கள்
0,ட்ரைலர் நல்லா தான் இருக்கு....அஞ்சான் மாதிரி ஆகிடும்.....
0,1 part la naan oru scene la nandthu varuvan frnds
0,super star vijay anna allu vittukkum
0,yar ellam first single update apram trailer pakka vandhu irukinga
0,jan 10th release pani asinga pada poringa
0,சோறு போட்டு வளர்த்தகூட்டம் செத்து போன பின்னாடி ஒரு பாதி ஆட்சியை பிடிக்கவும் மறுபாதி சொத்தை பிடுங்கவும் அலைஞ்ச அவங்களா இதை கேட்கப் போகுதுங்க.
0,onnum puriyala..aana ayan madri irundha happy
1,dai.. edhu than da thala... pu....a
0,namma thala fan's matu lyk podungoooo
0,intha padam aachum vjs ku hit agatum...valthukal bro
0,நீங்க 25 தடவ பாத்தீங்கலோ இல்ல தீவிர பக்தனோ இருந்துட்டு போங்க நா ஒருதடவ பாத்தன் நல்லாருக்கு வாழ்த்துக்கள்
0,looks like he will set screen on fire
0,இந்த வருடத்தின் சிறந்த திரைப்படம் பெண் பிள்ளைகள் காதலை நம்புங்கள் அதைவிட அதிகமாக பெற்றவர்களை நம்புங்கள் நாடகக் காதலை நம்பி ஏமாறாதீர்கள் தயவு செய்து
0,வலி வலி ரொம்ப நாள் வலி இது
0,villain intha movie la vera level
0,what ah speech thala ajith kumar
1,pokata nengalum unga patamum epadiya uosupathi paathi payaluka onum ellama poitanga da padama parungatta vanniyan nethanam thavai
1,rajini ah open ah kindal panra alavukku k*** nakkal ravi& team ku..
1,padikiravn kitta kudisa kolutha solli thara scene la padathula varumanaga..... modhala comment la jaadhi perumaya oomuradha nirthnale ozhiyum
1,ithum vivasayam sampatha patta film ah????
0,அரியலூர் மாவட்ட வன்னியன் சார்பாக திரெளபதி வெற்றி பெற வாழ்த்துகள்
0,its ajith kumar vs rangaraj pandey
0,antha aavi vera yaarum illa railway station le kuthu vangi setha namba raayapan than..... theeratha aasai ode verithanama suthitu iruka namba rayappan annan eh cup ku ulla adachu vecha mattum tha avaru ku saanthi kediakum......
0,congrats vetri maaran & dhanush.....
0,thalivaaa ultiii vera lvl warm waiting sk masss
0,finishing vera level ..நான் அரசியல் வருவேன்
0,thalaaaa & u1 again rock
1,dislike pottavanga mela sema gandula iruken mavane kollama vida maten..
0,raani anaa god is tamil & telugu cinema
0,nayagan....thalabathy.....ayutha yezhuthu mani_ratnam sir is back
1,hari padam nu nenachuten ..intha kathu kathuranugaa
1,vada chennai - jaygiromo illayo motha sanda seiyanum asuran - namaku theva yanatha nambha tha adichi vanganum
1,i think thala. line maari poittu irukaaru paavam
0,love u surya anna kerala surya fan🤩
1,dai ngk padam vida kaapaan nalla odanum nu vendikonga da
0,sema na inime sk fan
0,2.0 vs zero ???
1,கொரியன் படம் பாருங்க இதை விட சிறப்பாக இருக்கும் i saw the devil
0,எங்க (தல ஃபேன்ஸ்) விஸ்வாசத்தை நாங்கள் காட்டுவோம் வாழ்த்துக்கள் சூர்யா&டீம்
1,ebhhha deiii enna da verithanam ah irruku trailer
1,இங்க பர தேவிடியாக்கள்... மற்ற ஜாதி பெயரில் ஃபேக் ஐடில கமெண்ட் பன்றானுக... விழிப்படைவோம் ஒன்று படுவோம்
1,marked my comment simbu pesrathu matum than padathula puriyum...
0,not bad.... my favorite scene karun : என்ன சொல்றதுனே தெரியலப்பா! thala : ஒரு காஃபி சொல்லு :) karuna :!!! memes poda sema scene nu
1,keel jaadhi kaaran avanuku saadhagamaa padam eduthaa samooga seer thirutham aanaa mel jaadhi kaaran avanuku saadhagamaa padam eduthaa jaadhi veri
0,vijay sethupathi fans hit like
0,சிறப்பு தேவையான படம். பாதிக்கப்பட்ட குடும்பத்தினருக்கு தெரியும் வேதனை. நாடக காதல் கூட்டம் ஒழிப்போம்...
1,ippotha magamuni paathu oru kalathule irukke athukulo innona.
0,1st day 400 k likes varanummmmmm
0,vera level rajini is the mass
1,othaaa... marana masssss daa
1,rajini kunjinga idha paatha thukula thongiduvaanunga🤣
0,தேனி கம்மவார் நாயக்கர் சமூகம் சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள்...
1,2 padam ranjith ta kuduthu nasam pantaga.. but now decision turns into right
0,gudiyatham yadavar saarpaaga vazhthukkal enakku pudicha line acused peru prabakaran
1,டேய் புண்டைகளா மொத படம் பாருங்கடா அப்பொராம் கமெண்ட்ல சாதி சண்ட போடுங்கடா.... ஊம்பிக.... நான் அந்த ஊம்பி இந்த ஊம்பினு சொல்லிட்டு இருக்கானுங்க.... இப்டியே ஊம்புனா வேலைக்கு பானிபூரி பீடா வாயனுங்கள எல்லாரும் ஊம்ப வேண்டியது தான்.... சுண்ணிக.... tnpsc railway வேலைக்கு நக்கிட்டு திரியபோரோம்.....
0,தரமான சம்பவம் இ௫க்கு.. வேற லெவல்.. waiting for திரெளபதி
0,background music padatha innum thooki niruthuthu teejay act panni erukkarupa
1,see #.7 to .12 yaru da ivan kabali da...kaala...ipo kaali ya...kaali dhan empty
1,raymond's music mathiri irukee🤔🤔🤔 illa ennaku matum apadi kekuthaa ore kolapama irukee
0,இது மாதிரி படம் நிறைய வர வேண்டும் வாழ்த்துகள்
0,thalaiver thalaiver thaaa vera pechaaa kedaiyathu pettai daaaa
1,ipadila padam vara pa.ranjith than karanam avar than start panavaru cinema la ethuku unga prachanala pesureenga olunga qulity ah nala padama edungaya english karan mathiri
1,mokka yevan ipdi kena punda mari yosichathu 🤦‍
0,sire kolaaaaa maasu!!!!!!!! thala vera level acting!!!!!!
0,as neelambari said in padayappa vayasu analo un stylum azhagum une vittu pogala
0,parayargal saarpaaga padam vetri pera vazhthukkal..............ella kudumbathilum pengal irukkanga.
1,innoru tharutha soori athellam vechu padam edukranuka thuuuu
0,keka vela short flim remake
0,thalaiva veriyans put a like....
0,nkp trailer sadanai. super reviews varuthu. nonstop kondatam aarambam
0,12k likes more to hit 500k likes🤩🤩 let's go and let's get it suriya anna fans
0,அப்துல்கலாமின் கனவு இங்க கமெண்ட்ஸ் ல சிதறி கெடக்கு.... .. இந்த படம் என்ன கருத்து சொல்லுதோ அது 2 வது... ஆனா இங்க பதிவு செய்யப்பட்ட கமெண்ட் தான் தமிழ்நாடோட நிலைமை... சாதிவெறி சாபம்...
0,thaaru maaru vera lvl dhanush anna acting
0,varum paar # ngk ...
0,rajni mass. pakkathana poringa kali oda aathatha. sema dialogue. old rajni is back
0,petta la thalaivar totally different ta irukukaaru acting um thaaan .....sirapu sambhavam thirkaaka waiting !
0,inaiki date announce panitu ..yevlo neram kalaichi release panringa
0,sammaaaaaaaaaaaa really live singam seing now thamks hir sir ........................... antony
0,ellarum attendence podalam how many members eppo trailer pathutu irukenga hit like ...
0,yaarukaka padam pakuromo ilayo sam c.s bgmkaka padam papom trailer mudiyumpothu bgm super sam c.s hit like
0,400k like in 24 hours ? is it possible
1,i hate v... s... iron man kill it v... s
1,ellam ok intha mugamoodi mathiri irukathunu ninaikiren
0,gang star vijaysethubathi vendi padam pakkalam
0,1 lack likes in 30 minutes
0,ungala matum than da mudium views like vida kami aparam eppudi evolo like koncha yosika vendiya visiyama erukey
0,inga heartily wishes comment pani like vaganumnu avasiyam illa nalla iruku appreciate panurom unaku pudikalana sethupo
0,அடேய் என்ன டா எங்களை மாதிரியே என்ன நடந்தாலும் சிரிக்குற மாதிரி ட்ரெய்லர் விட்டு இருக்கீங்க
0,ennaa naipp njmle styl manannan
0,petta vs viswasam.... like - petta comments - viswasam
1,i feel like a horror film
0,i am a vijay fan but indha songa kekama iruka mudiyala. 0.30 sec thala looking like a 20 years young hero dam cute # handsome
0,arya saayshaku indha padathulaya propose pannitan pa
0,hollywood trailer parthi maari iruku....vera level
0,just 100k needed for 10 million
0,ithe mari short film onnu knjm varsham munnadi vanthuche gunda oru aal nadichirpapula yarachum pathurkingala
0,vera levl trailer . especially at 2:00
1,neenga ena nanban sonninga nanri neenga sona mathiri tha ingu ellam mathathalyum jaathiyulum kettva nallava iruka aana kuripita jaathi kaara tha thapu seira sona athu thapu tha sago pollachi sambavam enarha jaathi karrana panna athula matti ethana jaathi ponnunga kasta pattanga atha ea yarrum pesala am sorry if my words injured u but fact is fact
0,சாதி வெறி பிடித்த நாய்களுக்கு இந்த படம் சமர்ப்பணம்.
0,tamil thiraiyin maha nadikan suryaaaa put like the teaser. super teaser.
0,பரியேறும் பெருமாள் போல திரெளபதியும் சாமி பெயரை படத்துக்கு வெச்சிருகாங்க ஆனா அது தெரியாம vck புள்ளீங்கோ மகாபாரத கதையை தூக்கிட்டு வருதுங்க
0,akshay kumar voice kevalama iruku tamil version la
0,pongalukku tharamana sambavam kaathukittu erukku... verithanam overloaded
0,o. 52 second scene moviel undooo
1,சிங்கம் 3னு சொன்னாங்க ஆனா ஒரு சிங்கத்தையும் காட்டல
0,click like botton still repeat mode from 6pm
0,saaho 7.1 million vandhudhuchu trending la nerunga vidhadheenga thalafans nkp trailer views ethunga pangaaligala
1,இவரு பாட்ட யாரும் பாடக்கூடாதாம்.... ஆனா இவரு மட்டும் பீத்தோவன் கம்போசிங்க யூஸ் பண்ணுவாராம்
1,enna yuvan man of steel bgm la vaasam vesuthu
0,சாதி ஆவணத்தை அதிகரித்து மீண்டும் நமது சமுதாயத்தை பின்னோக்கி தள்ள நல்ல முயற்சி
0,jimmki kammal has more views 🤣
1,thalapathy 64 innum masss irukkum nenaikkaravanga like podunga
0,2:01 did rajini turn into akshay
0,agaram vellan chettiyar saarbaga thiraipadam vetri adaiya vaalthukkal
1,பெண்கள் மீது வஞ்ஜகமாக கைய வைக்கறவன் எந்த சாதிக்காரனா இருந்தாலும் அவன் தலை தரையில உருளனும்.....நான் நடராசக்கவுண்டர்
0,wowww cinematography vera level 🤩 thala ya semaya kambichurukaru
0,vera level... yaaru ellam marana waiting la irrukkurathu...
0,தாழ்த்தப்பட்ட சாதியினர் தவிர வேறு யாரும் காதல் பண்ணல அப்படியா?
0,wow semma sir mr danush sir thanks mr vertimaaran
0,ellam ok but theatre release panna viduvangala... ithulayum politics pannuvanga.. trailer ke pala peru you tube la video poda arambichutanga ....
0,any one happy seeing gv prakash
0,adutha varusham ponggal nambelode than ma
0,you will see my rage! wathaa thala da
0,salem vanniyar sarbaga vetry adiya valthukal
0,.30 la vara andha house na kanchana padathula pathurukken
0,300 times kum mele paarthutte marana mass da... fan from kerala
1,தேவிடியா பையன் கதைய மாத்தி எடுத்துருக்கான் சாதி வெறி பிடித்த பைத்தியங்கார கூதி வன்முறை கும்பல் ாமக இந்து சாதி வெறியர்கள்
0,உனக்கு என்னப்பா மாசத்துக்கு ஒரு படம் உன் இஷ்டத்துக்கு எடுப்ப
1,ivanlaam oru aalu p***da ivanlaam hero va
1,நீங்க ஜாதி சண்டை போட்டுக் கொண்டே இருங்கடா வடநாட்டு காரன் இருக்குரவேலையும் அவன் லாவிட்டு போப்போரான்
0,ena da pani vechirikinga shah ra va
1,rajini ஐ கிண்டல் செய்வது போல் உள்ள காட்சி தவிர்த்திருக்கலாம்.......
0,maranam masssu maranam adhuku avandhan porandhu varanam nadippu arakkan
0,marana mass... stylish rajini sir... sirappana movie'ya pongal annaiku parka porom..
0,jathi jathi nu solli nalaruthavanga nasama poranga. kasta paduravanga melau varala ena koduma sir ithu muthalvan movie la vara mari jathi ilanu oru sattam kondu vantha tamil nadu urupadum.dot
0,annaaa polichu oru rakshayumilla annan marana massaaaa annaa ummaaaaaaa
0,baasha upgraded to petta...vayasanalum style unna vittu pola thalaiva...
1,*tha trailer na ipdi irukkanum..... anga oru mini jukebox ah release pannitu trailer nu mokka poduraanga
0,இந்தப் படம் மிகப் பெரிய அளவில் வெற்றி பெற செய்வோம் வன்னியன்டா பாட்டாளி மக்கள் கட்சி
0,padippa yaralayum edutthukka mydiyaathu intha dialogue rompa arumaiyaga irukku. vekkai naaval vendum.
1,kevalama irukkukaan kelatu rajini... vijay is always mass da venniakalaaa
0,vidiya vidiya thala ya paaka poravan mattum oru like ah podu
0,1m likes innum vijay anna va thavira vera evanum thottathu illa
1,டேய் நாயே இது படமாட இது மனிதன் பார்க்க முடியாது சாதி வெறி பிடித்த காமக்கொடூரனே. நாங்க எங்கள நம்பி வந்த பொன்ன காப்பாற்ற தான் தெரியும்
0,ivara troll pana epdi da ungalaku manasu varuthu thalaivar thalaivar thaan by thalpathi fan
1,allandu sillandu fans lam odiru....this is rajinism...
0,iam from telangana iam big fan of super star rajinikanth sir and super star mahesh babu
0,s3 over cops set aavla mass entry thalapathy ki dhaan eppavum sri lankan veriyan
0,1:55 dai ungala thaan puritha ?
0,வெறித்தனமா இருக்கு தரமான சம்பவம் வரபோகுது ாத்திருப்போம்
0,soooperrrrrr luv uuuuuu soooooooooo much thala!!!!!!!
0,heavy mass item... suriya annan oru reksha illaa... bgm heavy.... pwolichu aduki..... e padam industrial hit avum....
0,bigil trailer pathutu vanthavanga yaaru... ada like panungappaa namma superstar ku
0,lalettan / mohanlal fans like here
0,பொறையார் ராவ் பகதூர் t. இரத்தினசாமி நாடார் நற்பணி மன்றம் சார்பில் திரெளபதி படம் வெற்றி பெற்ற வாழ்த்துகள்
1,thalapathy : ennada panni vechurikeenga ... ... hip-hop adhi :
0,just 150k views for 15m views
0,pakkathana poringa enga thalaya oda aatathaa
1,rajini ya troll panninadhu laiyum oru logic mistake irukku. avar apdi pesunathu 2017 december la. but trailer la 2016 nu sollirukanga. adhuve oru logic mistake.troll panradha yavadhu correct pannunga da dei
1,below average movie pola..gentral audience ku pudikala
1,she looks like motu ( cartoon)
1,mavane marana hit adikama pomate
0,aiyyo thala you will see my rage
0,vera level yaa awesome....... bigil la oram tha poganu.......
0,vijay sethupathi fans hit like
0,mersal laughing scene vera level
0,semma rajini .. ha... ha.... ha.....
1,ye innum trending la varala
0,kajal aggarwal ajith kumar best pair this film very beautiful pair
1,ithu padama illa(pandaylaanirukaru)news sa🤔🤔🤔thalaki yaytha look illaya
1,copy cat santhanam + gaundamani = goo.gl/ekrrt2
1,ithu oru loosu koothi padam . kubathudan kandu magizha vaazthukkal. ella loosu koothikalum aagharavu tharavendum
0,யாதவர்/ இடையார் / ஆயர்/ கோணார் குலம் சார்பாக.. இப்படம் வெற்றியடய வாழ்த்துகள்
0,looks like a very average movie
0,மொத்தத்தில் இந்த படம் தென் மாவட்டங்களில் பட்டையை கிளப்பும்.
1,enna oru silra thanamana animation 🤣🤣🤣
1,kangana looks like jaylalita's wax figure
1,dei !! nee elam police ah 🤣🤣🤣🤣🤣🤣🤣
0,ending bgm omg is back with bang 🤩
0,director pa ranjith avaragalukum naan solvadhu ondree neenga jathiya olikranu sollittu jathi veriya thoondi irangirikinga. athai vittu saathikka vazhi solli kodunga. piragu jaathi thaanaga ozhium.
0,yaaravathu advise panna enakum ipdi thaan sirippu varuthu enna pannrathu
1,ஒத்தா நீங்களே ஜாதி பார்க்கும்போது சேர சோழ பாண்டிய வம்சத்தில் வந்த வீர வன்னியர் குல சத்திரியர் ஜாதி பார்க்காத என்னடா தப்பு
0,இந்த படம் கண்டிப்பாக வெற்றியடைய வேண்டும் என வாழ்த்துகிறேன்....
0,a selvaraghavan film... fd confirm only for selva sir
1,2:08 intha ? keduketta character yaarunu sollunga pappom
0,last scene idhu 1996 uh vera level
1,oru reality kedaikala vfx not good
1,pongaluku aattamum irukku allaparaium irukku yar yarku purunchu avunga mattum like pannunga
0,petta parrak 🤗konjam othingiruuu.... odi pathungiru .....varuthu thalaivar ruuu petta parrak......
0,1 week gone still 11million views only
0,98k left for 600k likes
0,ena da thala trailer trending num 2 nu kaatuthu.....y yena achu...
0,va wait va pa lam waiting ji
0,for str and makkal selvan
0,trailer pakkupothellam pullarikkuthu thala
1,antha olli paiyan ratatouille cartoon la vaara chef maathiriye irukaru paa.. search panni parunga
0,எப்படி எங்க காப்பான் சின்டாதிங்க புலி ய
0,indha trailera big bossla podanumnu ninaikkaravunga like pannunga
0,vetrimaran kitta dhanush nale mattum tha nadikka mudiyum
0,ninga trailer la views sa low va kamiichi kuda irundhukalam ana padam nu onnu theater la vandha appo indha makkal solluvanga da thirpu...ngk ngk nu appo collection la nanga dhan mass kathuvom...
1,ஆமாடா அந்த லேடி பத்தி மக்கள் மறக்குறதுக்கு முன்னாடியே படமா எடுத்து காசு பாத்துருங்கடா.... அப்புறம் அந்த a1 matter எல்லாம் காட்டுவீங்க தான?
0,trending 1st vandhoney paathavuga lam hit
1,verayoru mugam. vechi tak tak tak nu poduvaar.
1,mayiru maari irukku waiting for nithya menon version
0,semmmaaaaaaaa trailar super jayamravi sir semmmmmmmmaaaaaaaaaa
1,i see vck thalaivar mama-valavan
0,omg iam seeing rajini sir as a cute kid.sir u r amazing god bless u.
0,surya anna ninga vara level mass ngk
0,flat proud to be a talaivar fan ! rajinified ! sirapana taramana sambavatha inimethan paka porom !
0,கந்தர்வக்கோட்டை ஒன்றியம் வீரகுடி வெள்ளாளர் (veerakodi vellalar) சார்பாக படம் வெற்றிபெற வாழ்த்துக்கள்...
0,super. வெற்றி ஆட்சி ..
1,vj naalu nalla movie kku naduvula oru commercial mokka padam pannuvaaru...athu than idhu
1,பாக்கிஸ்தான் சுன்னிய ஊம்பலைனா உங்களுக்கு தூக்கம் வராதா
0,thala daw.
0,k v anand fans hit like here
0,இத்திரைப்படம் மாபெரும் வெற்றி பெற வன்னியர்கள் சார்பாக வாழ்த்துக்கள் இப்படிக்கு பெரியவண் பாசறை மனஞ்சேரி
0,rajinkanth fan from age 1 like here
0,ena da bgm ithu yuvannnnnnnnnn rocksssssss
0,yo yo twinkle twinkle littile star aaaayoooo ummmmmaaaaa vijay
0,trichy la enpt booking podunga ??
0,lalettan and surya fans like here
0,vikram attitude + bgm match made in heaven. love from karmataka
0,vera leval trailer chance a illa
0,need 29k to make it 800k likes ....
1,kola kandle irukke padathe pakkame irukka mudiyathu. trailor superrr
1,no bgm nothing ayooooo🤣🤣🤣🤣 mokka trailer
0,அசுரனை பார்த்து கருத்து சொன்ன சுடலை ## திரௌபதியை பார்த்தும் கருத்து சொல்லுவார் என நம்புவோமாக... ஆக 🤣🤣 ... ## திரௌபதி
0,s - smart u - unique r - radiant i - intelligent a- amazing
0,massssssssss... thanks for bringing our thalaivar back..
0,vijay sethupathi irukaru ila kandipa padam odum athukunu str ra kora solla mata rendu sentha mass than
0,நவீன சமூகத்திற்கு தேவை இல்லாத திரைப்படம்.... சிறந்த நடிகர்கள் இது போல் படங்களில் நடிப்பது தான் இதில் வேதனை அளிக்கிறது....
0,karthi a vache inda mass na annan a vachu eppadi pannuvaanga nu yosichu paarunga
1,idhellam oru padam....kaari thuppavendiya padam....innum unga sadhi veri adangadha da...innum ethana kolaigalaium aniyayangalayum seiyya kathukkittu irukkennga da....kedu ketta padamnu per varadha pogudhu.....manusanga kari thindravanagala..sathiya valathu ennatha da sadhikka poringa? modhalla manisana vazhungada....ippa yaaruda padikkama irukkanga? soldra vasanangalla artham irukkudha? veri pudichavangala chi.....
0,திரௌபதி trailer சேம வன்னியர் குல சத்ரியன்காக வந்த படம்
0,1:30 vantha raja vantha varuvan simbu say
1,vj fans dislikes ku nae piranthavanga. mersal teaser ah namma dislike panratha pathutu ini avanunga ini vara ajith padathoda teaser & trailer ah dislike pannunum nu nenaaikavae koodathu. antha mathiri avanungaluku thirupi tharanum
0,no 1 trending again vara vainga friends
0,vera level trailer. jayam ravi super performance.
0,1m views =500k likes now 4.6m views = still 580k likes something wrong
1,ratchasan music madiri iruku.. starting strings
0,kva-suriya-hj cmbo is back with bang..
0,recent la vantha trailer la ethu dha best vera level ..blockbuster
1,oruthanavadhu trailer epudi irukunnu solranna paru... trailer
0,october maasam kala kattum pola asuran & bigil
1,views 44k. like 75k va purilaya
0,semma. padippu. mattu namma kitta erunthu etukka mudiyathu...
