label,comment
0,சூப்பர் காம்போ.. சூர்யா அண்ட் லலெட்டன் ஃபேன்ஸ் ஹிட் லைக்
0,ஒவ்வொரு ஃபிரேமும் சூப்பரா இருக்கு வாழ்த்துக்கள் ஷங்கர் சார்
0,வெயிட்டிங் ஃபார் ஜட்ஜ்மென்ட் டே நேர்கொண்ட பார்வை ட்ரெய்லர் மரண மாஸ் தலாaaaaaaa.....
0,கடைசி விவசாயி திரை முன்னோட்டம் பாருங்க தோழர்களே மிக சிறப்பாக இருக்கிறது.
0,படத்தோட ட்ரெய்லர் நல்லா இருக்குனு சொல்றவங்க எல்லாம் ஒரு லைக் போடுங்க
0,வேற லெவல் பா செம செம செம சான்ஸே இல்ல வேற லெவல்
0,கார்த்தி அண்ணா ஓட நடிப்பு வேற லெவல்ல இருக்கு பிக் ஸ்க்ரீன் பார்க்க வெயிட்டிங்
0,இதுலயும் தலைவர்(சேகர்) தான் தமிழ் டப்பிங் அப்போ படம் வேற லெவல் ஹிட் ஆகும்
1,கமெண்ட்ல ஏன் டா பிச்சை எடுக்குறீங்க... பிச்சைக்கார பசங்களா
0,10 மில்லியன் வியூஸ் ...457 k லைக்ஸ்... நடிப்பின் நாயகன் சூர்யா ... காப்பான் .
0,பேட்டை பராக்.......வாட்சிங் தி ட்ரெய்லர் கண்டினியூஸ்லி. மரண மாஸ்ssss... ரஜினிசம் டா. பொங்கலுக்கு தரமான சிறப்பான சம்பவம்
0,வீர வன்னியர் சங்கங்கள் சார்பாக திரௌபதி வெற்றி அடைய வாழ்த்துக்கள்
1,கார்த்தி ஃபேன்ஸ் லைக் கைதி வெயிட்டிங் பட் பிகில் மரண வெயிட்டிங் தளபதி வெறியண்டா
0,வெறித்தனமான செம்ம மாஸ் ட்ரெய்லர்.... தியேட்டர்ல கிழி கிழி கிய்ய்ய்ய்லியாபோடு :)
0,செம ப்ரோ வேற லெவல் ப்ரோ செம ட்ரெய்லர்
0,நல்ல ஜாதியில் பிறந்தவன் எந்த தமிழனும் எந்த ஜாதி பெண் மானம் போக விட மாட்டான் அது தான் தமிழர் பண்பாடு...... கீழ் ஜாதி என்று சொல்லி பெண்களை சதையாக பார்க்கும் நிலைமை தான் இப்போது உள்ளது......
1,என்ன ஸ்டைல் யூ.. என்ன ஸ்க்ரீன் பிரசன்ஸ் யூ.. பேசாம அர்ஜுன் ரெட்டி ரீமேக் இவரே பண்ணிருக்கலாம் போல..
1,ஸ்டார்டிங் லுக்ஸ் லைக் கிங் லையர் மலையாளம் மூவி
0,என்னாங்கடா இதுலயும் 6 பேக் இல்ல வச்சி செஞ்சிட்டான் அடேய் சிவா
0,பக்கா மாஸ் தலை தலை தான்
0,நல்ல ஒரு காமெடி படத்தை பார்க்க போறோம்
0,இது சுண்ட போடுற நேரம் இல்ல மூவிக்கு சப்போர்ட் நேரம்.
0,வேற லெவல் சத்தியமா இந்தியன் சினிமா வேற லெவல்
0,தலைவா.செம்ம தலைவா. தலைவா. உம்மா லவ் யூ
0,எப்ப வரும் பொன்னவருஷம் வந்த டைலரா எத்தின தரம் பக்கிற
0,ஹூ சீ சூர்யா அட் 0.02 டூ 0.05
0,பேட்டை அண்ட் விசுவாசம் ரெண்டு மூவியும் சக்சஸ் ஆக வாழ்த்துக்கள்
0,மியூசிக் ஹாரிஸ் இருத்தா செம்ம யா இருக்கும்
1,விஎஃப்எக்ஸ் சக்ஸ் சுத்திபோட்டகூட தறுதலைக்கு ரொமான்ஸ் வரல மொக்க்க்க்க்க்க்க
0,வர வர கே எஸ் ரவிக்குமார் வில்லத்தனம் வேற லெவல்ல போயிட்டு இருக்கு
0,நம்ப கிட்ட இருந்து படிப்பா மட்டும் எடுக்க முடியாது
1,டேய் ரஞ்சித் நாயே இது தான்டா எங்க தலைவர் உன் சாதி காாக தலைவர ஸ்பாயில் பண்ண பார்த்த
0,பல நாள் கனவு நௌ இட் கம்ஸ் ட்ரூ...
0,ஹேய் சிம்பு சர்ப்ரைஸ் உம்மா லவ் யூ டா
0,சூர்யா +யுவன் ஃபேன்ஸ் லைக் ஹியர்
0,விஎஃப்எக்ஸ் ஆ இருந்தாளும் ஒரு நியாயம் வேண்டாமா
0,198k லைக்ஸ் ஃபார் 400k லைக்ஸ் நெக்ஸ்ட் ஸ்டாப் 500k லைக்ஸ் பிஃபோர் 24 ஹவர்ஸ்
0,அட் லாஸ்ட் ஒன் கலர் ஃபுல் மூவி
0,வேற லெவல் சூப்பர் ஹீரோ படம் போல வாழ்த்துக்கள் ரவி கோமாளி
0,சூர்யா இன் 4 கெட்டப்ஸ் செம்ம வெயிட்டு...
0,நல்ல படம் போல தான் இருக்கு..பட் பேய் கதையே ஆட் பண்ணிருக்கீங்க...ஸ்கிரீன்ப்ளே கரெக்ட் இருந்தா தான் படம் ஓடும்..
0,ஜாதி பார்பதற்கு வெக்க பட வேண்டும்..
0,உங்கள நம்பாம தாண்ட உங்க பொண்ணுக எங்களை தேடி வராங்க..அப்டி வந்தா நாங்க ஏமாத்த மாட்டோம் ...
0,மூவி பிளாக் பஸ்டர் ஹிட் ஆகும்
0,சிம்பிள் டயலாக்ஸ் மாஸ் ஏறும் நா தலைவா மட்டும்தான்
0,ஒருவேளை ட்ரெய்லர் ஷார்ட் ஃபிலிம் ஓ அப்டித்தான் இருக்கும் புதுசு புதுசா ஷார்ட் ஃபிலிம் எடுக்குறானுக
0,விருந்து அளிக்குறவங்களுக்கு பொறந்தவங்க கூட நல்லத்த நினைப்பான் .. வெறிபிடிச்ச மனித பேய்க்கு பொறந்தவங்க
1,எல்லாம் ஓகே.. பட் ஒரு பொண்ண அரஞ்சாடே ட்ரெய்லர் லே தவிர்த்து இருக்கலாம்.
0,ஐய்யோ தலை மாஸ் பண்ணிட்ட தலை
0,சிவகார்த்திகேயன் ஃபேன்ஸ் வேர் ஆர் யூ ஹிட் லைக் ஹியர் கம்மினோ
1,படம் ரிலீஸ் லேட் ஆனாலும் பரவா இல்ல...... ஆனா டேட் மட்டும் சொல்லுங்க பா......தலைய பிச்சிகுர மாதிரி இருக்கு
1,அன்லைக் பாஸ்டர்ஸ் ஆல்
0,தலை மாஸ் லுக் போடுற வெடிய வெற்ற கேக்ஆஹஹஹ.......=====::::{{::{:{::ll{pl:>?? ? {??{:{}?>{?>>{>>>?:{>>{???{{வெறி ஏறுது டா}) தலைய பாததும்.............
0,விழுப்புரம் மாவட்டம் பாட்டாளி சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்
0,ஃபீல் லைக் எலாம் அவன் செயல் மூவி லெட்ஸ் சீ வாழ்த்துக்கள்
0,ஐ ஆம் விஜய் ஃபேன். ஐ லைக் சூர்யா அண்ணா வெரி மச்
0,எப்போ பா வருது இந்த படம் ...
0,வேற லெவல் ஆஹ் இருக்கே ட்ரெய்லர் ஏய் செம்ம
0,ஜீவா அண்ணா மாஸ் மூவி பிளாக் பஸ்டர் ஆகும்
0,டீசர்லேயே முக்கா படத்த முடிச்சிட்டிங்க இன்னும் என்ன பேலன்ஸ்?
0,ஐ லவ் யூ ப்ரோ ஐ ஆம் பங்களாதேஷ்
1,டேய் இது எல்லாம் ஒரு ட்ரெய்லர் ஆ? தூ தூ
0,நடிப்பின் நாயகன் சூர்யா அண்ணா ஃபேன்ஸ் லைக்
0,வெற்றிமாறன் தனுஷ் காம்போ பொல்லாதவன் ஆடுகளம் வட சென்னை அசுரன் லோடிங்...............................
0,வயசானாலும் உங்க ஸ்டைல் எப்பவுமே மாறாது ..
0,இந்த தீபாவளி தலை ஃபேன்ஸ் கூட கொண்டாடபோறாக
0,அப்பப்பா....இந்த ஆளுக்கு வயசே ஆகாதா தளபதி ஃபேன்ஸ்உடா வாழ்த்துக்கள்.....எஃப் டீ எஃப் எஸ்கேகே ரெடி 1:55 மா ஃபேவ்
0,ஆயுத எழுத்துக்கு அப்புறம் ஒரு ஆசம் மூவியா இருக்கும் ஐ ஆம் வெயிட்டிங்
0,எனி தலை ஃபேன்ஸ் ஹியர் மீன்ஸ் லைக் பண்ணுங்க பார்க்கலாம் பிகாஸ் ஐ ஆம் தலை ஃபேன்
0,பா என்ன ட்ரெய்லர். சூர்யா அண்ணா வேற லெவல்
1,சூப்பரா இருக்கு சில பேருக்கு கனவுல கூட இந்த மாதிரி நடக்காது சில பேருக்கு வயிற்றில் எரிச்சல் ஏற்படும்
0,வீர செங்குந்த முதலியார் சார்பாக இப்படம் வெற்றியடைய வாழ்த்துகள் !!!
0,மொக்கை ட்ரெய்லர் தலை ஆனா படம் சூப்பர் ஆ இருக்கும்
0,லலேட்டா சூர்யா.... அண்ணாபிக் ஃபேன் ஃபிரம் கேரளா
1,அடங்க மறு நு எங்க அண்ணன் அப்பவே சொல்லுகிறார் போல... ம்மாள டேய்.... 1,ஒரு தவறு செய்தால் அதை தெரிந்து செய்தால் அவன் தேவன் என்றாலும் விடமாட்டேன் :)-)
0,இப்படம் எப்போது வந்தாலும் எங்க ஊரை சேர்ந்த 25-30 பேர் கண்டிப்பாக திரையரங்கு சென்று பாப்போம் இது போன்று படங்களை வணிக ரீதியாக வெற்றி செய்ய வேண்டும் ...திரையரங்குகள் சென்று படம் பார்க் போறவங்க லைக் பண்ணுங்க
0,இந்த காம்போக்கு வெயிட் பண்ணவங்க லைக் பண்ணுங்க
0,வேற லெவல் தலை தலை ஃபேன்ஸ் ஹிட் லைக் ஹியர்
0,சாங் உமையாளேயே நல்லருக்கு லிரிக்ஸ் கு ஏற்ற மாதிரி யுவன் ட்யூன் பண்ணிருக்காரு இது ஒரு எமோஷனல் சாங்.
0,ஜெயம் ரவி .. ஸ்கூல் டிரஸ்ல 🤭🤭 சொல்ல ஒன்னும் இல்ல
1,என்னடா பித்தலாட்டமா இருக்கு வியூஸ் 51k பட் லைக்ஸ் 99k வா
0,ஒரே வகையான காதலை சொல்லி மக்களை சாகடிக்காமல் அனைத்து வயது காதலையும் ஒரே படத்தில் கூறுவது மிகச்சிறப்பு வருட இறுதியில் அமைதியை கொடுக்கும் படம்
0,நாட் குட்... சம்ஒன் எல்ஸ் பெட்டர் டூ ஆக்ட்
0,வேற லெவல்ல படம் இருக்கும்னு சொல்றவங்க லைக் போடுங்க!!!
0,படம் வெற்றிகரமாக மக்களின் கைக்கு எடுத்து செல்லும்
0,எத்தனை வாட்டி பார்த்தாலும் ஃபர்ஸ்ட் வாட்டி பாக்குற பீல் வருது ..காஸ் ஒன் நேம் தலை....
0,விழுப்புரம் மாவட்டம் பெண்ணைவலம் கிராமம் வன்னியர்கள் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்...
0,வாவ் வாவ் வாவ் பார்ட்டி டைம் செம்மா
0,ஃபார் ஏ ஆர் ரகுமான் ஹிட் லைக்
0,இயக்குனர் மோகன் தம்பியின் துணிச்சலை பாராட்டுவதோடு இந்தப்படம் வெற்றி பெற இதயம் கனிந்த வாழ்த்துக்கள்!!அன்புடன் ஞானசேகர் நாடார்
0,அஸ் ஏ நியூட்ரல் ஃபேன்.. பேட்டை ட்ரெய்லர் ராக்ஸ்
0,வேற லெவல் அண்ணல் அம்பேத்கர் சொன்ன உடனே என்னோட உடம்பு புல்லுஅரிச்சிருச்சு
0,ஃபன் ஜாலி ரைடு.. செம செம செம
1,யோவ் டீஜே நீ இங்க என்னய்யா பண்ணுற இது ரத்த பூமி ஆச்சே
0,யாரும் ஜாதி பெயரை கூற வேண்டாம்.. இங்கு ஜாதி இல்லா உலகை நாமவது ஆரம்பிக்க முயற்சி செய்வோம் ஜாதி என்பது சென்ற தலைமுறையுடன் கடந்து சென்றதாக இருக்கட்டும்.. இந்த படம் வெற்றி பெற வாழ்த்துக்கள்..
0,சாங் மை ஃபேவ் சாங். மை லைக்
0,தா வேற லெவல் வெறித்தனமா இருக்கு
0,தலை யா பார்க்க இன்னும் 1 மாசம் வெயிட் பண்ணணுமே அது வரைக்கும் இந்த ட்ரெய்லர் ரிப்பீட் மோட் தான்
0,கடைசியா எங்க வீட்டு பெண் சிங்கம் வருது...
1,மத்த படத்த லாம் படமா பாருங்க னு சொன்னவங்க இதயும் படமா பாருங்க பா
1,எனிஒன் ஹியர் ஆப்டர் பிகில்ஸ் வேஸ்ட் ட்ரெய்லர்??? பிகில்-டிஸ்லைக் கைதி-லைக்
0,1:23 கு யாரெல்லாம் குபீர் னு சிரிச்சிங்க
0,போடு நாக்கே 🤣 விக்ரம் ஸ்பீக் மலையாளம்.. மாஸ்
0,கேன் நாட் வெயிட் ஃபார் தலை மூவி .................வி லவ் தலைaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
0,அன்றும் இன்றும் என்றும் தலை மாஸ் டா.....
1,டோட்டல் ஆஹ் 4.9 k ரஜினி ஃபேன்ஸ் டிஸ்லைக் பண்ணிருக்காங்க
1,பெண்கள் மீது கை வைத்தால் தலையை வெட்டுவதில் தவறு இல்லை
0,சூர்யா அண்ணா ஆக்டிங் வேற லெவல் மூவி
1,திருட்டு பசங்க யடா தமிழ் சினிமா மனத்த வாகுரேக. லோகோ காப்பி கிரிஷ் மூவி பா
1,இதுக்கு பேரு நேர்கொண்ட பார்வையா டேய் டேய் கொல்லாதீங்கடா பிங்க் காப்பி னு வைங்கடா கரெக்ட் ஆஹ் இருக்கும் 🤣🤣🤣
0,யோவ் படம் வேற லெவல்ல ஹிட் ஆக போகுது
1,சூப்பர் ஸ்டார்'அ இதுக்கு மேல கலாய்க்க வார்த்தையே இல்ல.
0,வேற லெவல் சூர்யா அண்ணா பக்க மாஸ் .....
0,எம்ஜிஆர் பெயர் பேட்ச் ல இருக்கு யாரெல்லாம் பாத்திங்க
1,சூப்பர் ஜி செத்தான் டா ரஞ்சித் நாய்
0,தலை என்னால முடியல தலை வா நீ வா
0,ஒரிஜினல் - பிங்க் ரீமேக் - நேர்கொண்ட பார்வை பட் அஜித் குமார் ஆக்டிங் இஸ் கில்லர்
0,தலை இந்த லுக் ல செமையா இருக்காரு 🤩🤩🤩
0,தலைவரை கலாய்க்குறதுக்கு தனி தைரியம் வேணும்... ஏமண்டா கொடிகளில் ஒருவன்.. 90ஸ் கிட்ஸ்
0,தலைவாaaaaaaaaaaaaaaaaaaa............................1000 டைம்ஸ் பெட்டர் தேன் பை ரவா
0,மாவீரன் மாவட்டத்திலிருந்து படம் வெற்றி அடைய வாழ்த்துக்களைத் தெரிவித்துக் கொள்கிறேன்
0,இப்போ எதுக்கு எல்லாரும் சாதி வச்சு விஷ் பண்றிங்க.உசுருக்கு போராடுறப்ப இந்த சாதி ஒன்னதுக்கும் உதவாது.நம்ம எல்லாரும் மனுஷங்களா இருப்போம்
1,இந்த படமாவது ஓடுமா பாவம் யா சிவகார்த்திகேயன்
0,மகாபாரததிற்கு பிறகு கம்பீரமாக திரௌபதியை காண ஆசைக்கொண்டோம் வாழ்த்துகள் வாழ்க வளமுடன்
0,இது நம்ப இரும்பு கோட்டை மொரட்டு சிங்கம் லா
0,தெறிக்க விட்றீங்க.படம் பல சாதனை படைக்கும்.படம் சூப்பர் டூப்பர் ஹிட்.
1,டிஸ்லைக் பண்ண ரஜினி ஃபேன்ஸ் இருக்கீங்களா? இருந்தா இந்த கமெண்ட் ஆஹ்யும் டிஸ்லைக் பண்ணுங்க உண்மை கசக்கத்தான் செய்யும்
0,சூப்பர் செம காமெடி இருக்கும் போல ஐ ஆம் வெயிட்டிங்
0,வீரம் 2 நு சொல்றவங்க லைக் பண்ணுங்க
0,ஆக மொத்தம் அனதர் கபாலி மூவி கண்ணுக்கு தெரிஞ்சுது
1,இவன் தொல்ல வேற தாங்கல டா எப்போ
1,#் 100 நாள் ஓடனும்...திருமாவளவன் மாதிரி கீழ்தரமானவன கொடூரமா கொல்லனும்....
0,ஹூ ஃபீல்டு விசுவாசம் பிஜிஎம்...இன் பிட்வீன் ...??
1,ஐ'ம் நாட் எ ஹேட்டர் பட் விவேகம் ரொம்ப மொக்கை படம் டா
0,இப் இன் மலையாளம் வெர்ஷன் '' இப்போ என்ன பண்ண போறோம்??? லேஷம் கஞ்சி எடுக்காட்டே....
0,தலை நா தமிழ் நாடுக்கு. யாரு அடிச்சி சொல்லு தலை அஜித் நு பேரு 🤩
0,2வருஷமா டிரெய்லர் மட்டும் தான் பாத்துட்டு இருக்கே
1,சாஹோ தமிழ் டீசர் 12 மில்லியன் வியூ என் கே பி ஜஸ்ட் 8
0,செம்ம50 டைம்ஸ் மேல பாத்தவங்க மட்டும் லைக் பண்ணுங்க.
0,பேட்டை பராக் லைக் எனது பேட்டைக்கு லைக் போட்ஸ் மாட்டிங்களா
1,தலைவாaaaaaaaaaaaaaaaaaaaaaaaaaa மவனே கொல்லாம விட மாட்டேன்
0,நான் யாதவன் எனது சமுதாயத்து சர்பக இப படம் வெற்றி பெற வாழ்த்துக்கள்
0,இஸ் இட் லுக் லைக் பொன்னியின் செல்வன் ஸ்டோரி?
0,ஹிப் ஹாப் ஆதி இன்று முதல் ஹிப் ஹாப் ஆர்தர் என்றும் ஜோவாகின் ஆதி என்றும் அன்போடு அழைக்கப் படுவார்
0,இதநால் தாண் நம் முன்ணேற்கள் அவர்களை உரிண் வெளியே குடி வைதணர்.....
0,ட்ரெய்லர் வேற லெவல் அஜித் சார் எந்த படத்தில் நடிச்சா எல்லாருக்கும் நன்றி அண்ட் சிவா சார்
0,உன்னனோட ரசிகன்னு நெஞ்ச நிமித்தி சொல்லுவேன் என் கண்ணே கலங்குது
0,சூப்பர் ட்ரெய்லர் வாழ்த்துக்கள் சூர்யா ஃபேன்ஸ் தளபதி ஃபேன்ஸ் சார்பாக
0,ஹாய் வெரி. சூப்பர். ட்ரெய்லர் மூவ்
0,பா.ரா டைரக்டர் எங்கப்பா .இது ஒரு குறிப்பிட்ட சமூகத்தின் தாக்குதல் அத்தன சோலா போரா.நாடக காதல் குரூப்
0,இந்த பொங்கல் நமக்கு செம்ம கலெக்ஷன் மா
0,திருக்கடையூர் வாழ் வன்னியர் மக்கள் சார்பாக ிரெளபதி படம் பிரம்மாண்ட வெற்றி அடைய வாழ்த்துக்கள்
0,கெத்து படம் தலைவா... அதகளம் பண்ணிட்டீங்க... மதுரை தேவர்கள் சார்பாக வாழ்த்துக்கள்...
0,அல்டிமேட் ஃபைட்டிங் டீசர் ஆஹ் இருக்கு செம்ம குட் ஐ ஆம் சூர்யா அண்ணா ஃபேன்ஸ்
0,ட்ரெய்லர் மாஸ் இருக்கு அப்பா படம் எப்படி இருக்கு ஐ ஆம் வெயிட்டிங் ஃபார் கோமாளி
0,தனுஷ் இஸ் அன் ஆக்டிங் அசுரன். வெறித்தனமா இருக்கு வெற்றிமாறனின் படைப்பு.
0,செம்ம தாறு மாறு இருக்கு. மூவி செம்ம ஹிட்
0,மதுரை நாயக்கர் சமுதாயம் சார்பாக இந்த படம் வெற்றிபேற வாழ்த்துக்கள்
0,சாதி பெயரை சொல்லி கீழ்த்தர அரசியல் கட்டப்பஞ்சாயத்து செய்து பிழைக்கும் இழி பிறவிகளுக்கு இப்படம் ஒரு பாடமாக அமையட்டும்.
0,ஐயன் 2 ஃபேன்ஸ் லைக்ஸ் ஹியர் யூ
0,டிஸ்லைக் பண்றது யாரா இருக்கும் கமெண்ட் பண்ணுங்க...
0,ஆல் பெஸ்ட் டூ 2.0 ஃபிரம் கன்னடிகாஸ்....சூப்பர் ஸ்டார் ரஜினி சார்
0,சூர்யா சார் யூ ஆர் ஜஸ்ட் ஆசம்
1,தலை யோட குசு வா குடிங்க டா...அவன் வயித்தயால நக்குங்க டா சுன்னி சப்பிகளா!... 1,ட்ரெய்லர் ல எவ்ளோ நரேஷன் ஆல்மோஸ்ட் ஸ்டோரி ரிவீல் பண்ணி படத்துக்கு கூப்புடுற மாதிரி மணி சார் ஆள மட்டும் தான் முடியும்
0,எத்தனை பேர் 24th அன்னைக்கு மரண வெயிட்டிங்
0,ரீமேக் ஆஃப் ஹிந்தி மூவி பிங்க்.குட் ஒன்.
0,சூர்யா சார் சிங்கம் லுக் லைக் ஒரிஜினல் லயன்
0,தலைவா ................வேற லெவல் வெறித்தனம். ... எங்களுக்கு இத்தனை நாள் காத்துதிருந்ததுக்கு கெடச்சா பொக்கிஷம்......!!!!!!!!!யுவிமியூசிக் பிச்சுட்டாயா நீ
0,ஐய்யோ தலை யூ வில் சீ மை ரேஜ்
0,761 k லைக்ஸ் ரீச்டு ஆயிருக்கு
0,அப்படியெல்லாம் நடக்காது நடக்கவவும் கூடாது இந்த சீன் கு தியேட்டர்ல
0,ஜிவிபி பிஜிஎம் லா பின்னிட்ட யா
0,ட்ரெண்டிங் நோ.1 இன் ஆந்திரா அண்ட் தெலங்கானா
1,நைஸ் டீசர் ... கீப் இட் அப் .... பட் அஞ்சான் மூவி மாதிரி பண்ணிராதிங்க....
0,யூ1& செல்வராகவன் வேற லெவல் காம்போ.....
0,ஜெயம் ரவி ஃபேன் ஃபிரம் ஆந்திர பிரதேஷ்
1,ஓம்மால ஒரு புண்டையும் புரியல என்ன சன்னி இது
0,செம... செம... ஐ சப்போர்ட்... சப்போர்ட் பண்றவங்க ஹிட் லைக்
0,சூப்பர் தெடேடர் லா பக்க மாஸ் ஆஹ் இருக்கும்
0,புதிய முயற்சிக்கு வரவேற்க்கிறோம் அது கொஞ்சம் புரியுற மாதிரியும் இருந்தா நல்லாருக்கும்...
0,கிளாஸ் + மாஸ் + தலை + யுவன்
0,வேற லெவல் டா யேப்பா.. மரண வெயிட்டிங்..
0,தலை ஐ லவ் யூ எஸ்கே சிவகார்த்திகேயன் அண்ணா ஃபேன்ஸ்
0,ஐ ஆம் விஜய் ஃபேன்..பட் சூர்யா அண்ணா ஆல்வேஸ் மாஸ்
1,கொம்மால அம்மா வா ஏன்டா கேவல படுத்துறீங்க மூடிட்டு லுக் சேஞ்ச் அப் பண்ணுங்க டா
0,லுக்ஸ் லைக் குட் மூவி ஃபார் தீபாவளி
1,என்ன டா மீம் போட கான்செஃப்ட் எதுமே இல்ல....வொர்ஸ்ட் டா....
0,திரும்ப திரும்ப பார்க்கத்தூண்டும் டிரைலர் எப்போ ரிலீஸ் வெய்ட்டிங்...
0,இந்த படமும் ஜெயம் ஆக வாழ்த்துக்கள் ரவி
0,90ஸ் கிட்ஸ் நாங்க படம் எப்படா ரிலீஸ்.....
0,விஜய் சேதுபதி அண்ணா செம்ம மாஸ் உங்க வாய்ஸ்கு நா அடிமை ப்ரோ மேலும் உங்களுடைய மூவி வெற்றி அடைய வாழ்த்துக்கள்
0,தலை யோட லுக் செம மாஸ் நு சொல்றவங்க ஒரு லைக் பண்ணுங்க
0,மரணம் மரணம் மரணம் லாஸ்ட் பிஜிஎம் தெரிக்குது ஜிவி ப்ரோ வேற லெவல்
0,ஃபிரண்ட் டூ நா ஃபேஸ்புக் ல லைக் குடுக்குற ஃபிரண்ட் நு நெனச்சியா டா....லைப்யே குடுக்கணும் டா
0,எண்டிங் ல யுவன் அண்ணா வச்சி செஞ்சிட்டாரு
0,இப்படத்தில் விழுப்புரத்தை பிரபலமாக காட்டிய படக்குழுவினர் அனைவருக்கும் நன்றியை தெரிவித்துக்கொள்கிறேன் இவன் செ.ராஜசேகர் விழுப்புரம் பாஜக நகர இளைஞரணி
0,வெல் பாய்ஸ் 1 கோடி வியூஸ் இன் 7 டேஸ் அண்ட் லைக்ஸ் மோர் பிரேக் பாகுபலி 2 கிவ் அப்
0,சேலம் மாவட்டம் சார்பாக படம் வெற்றிபெற வாழ்த்துகள்
1,என்னடா கதை இது..பொண்ணுங்கள ஏமாத்தறவனு படம் எடுத்தா சூப்பர். இதுல எங்க ஜாதி வர்த்து
0,செரப்பு நா தரமான சம்பவத்த இனிமேல் தான பாக்கபோற!.
1,டிஸ்லைக் பண்ணவன் எல்லா வெட்டு பொம்பளயங்க பாவம் எத மாதிரி பொறுக்கி கூட வெச்சி இருக்குறதுக்கு
0,இந்த காணொளி பதிவை அனைத்து சமுதாய மக்களும் பாராட்டுவதை நான். பார்த்தேன். ஆனால்..........?
0,விக்ரம் சார்+ பிஜிஎம் புல்லு அரிக்கிது.மரண மாஸ் வெயிட்டிங்
0,அப்படி எல்லாம் நடக்கக்கூடாது சே ஐ ஏ தலை இட்ஸ் ரைட்.............
0,ஏ ஒன் டே வில் பி ஹாலிவுட் டிபீட்டட் பை பாலிவுட்
0,யோகி பாபு ஹேர் கட் க்ளைமாக்ஸ் சீன் லா
0,ட்ரெய்லருக்கும் 500 கே லைக்ஸ் வரும் நு சொல்றவங்க மட்டும் லைக் ஆ போடு ....
1,அஜித் ஃபேன்ஸ் நீங்க பாத்து தா எங்களுக்கு வியூஸ் வரணும் நு இல்ல
0,சூர்யாவின் வித்தியாசமான தோற்றம். யுவனின் மிரட்டலான பிஜிஎம்'ஸ்..கண்டிப்பா படத்த பார்த்தே ஆகனும்..
0,யுவன் தலைவன யார் யார் மிஸ் பண்றிங்க
