label,comment
1,stupid fans heno helkodthidallla adunna helkodo munche neenu kaltho henge irbeku antha suvar gandu anthidde ivga ninge baididke thika huritha
0,tippa yappa supper
0,yar guru ninu.....super
1,nayak nimma amman tulla suledeepa movie yavdu hit aagide helu recent aagi bandidralli
0,really nyc sakath chenagi madidira nange esta aythu. super riii adrallu tiktok dattu putra nna sakath roast madi heltini...
1,ಪ್ರೀತಿಗೋಸ್ಕರ ಪ್ರಾಣನೆ ಬಿಡ್ತಾರೆ
0,ದೃಷ್ಟಿ ನನ್ನೋಬ್ಬನ ಮೇಲಿಡಿ ತಪ್ಪದು ನಿಜ ಮನರಂಜನೆ film nodo munchene ee song ista adavaru like madi
0,ಮೆಲ್ಲನೆ ನಶೆ ಎರಿಸೊ ಹಾಡು
1,nimm avvan tull ...kannag en tunni itkond nodi en randi magagna
0,nice story accting super prajval devraaj
0,bro sorry ond matu nang eetara troll madodu ella ishta agtirlilla first time nimm videos nodi sakkath kushiaytu nd ur video really give a good msg
0,love you shankar sir ........namage neevu beku sir !!! matte neevu nammanna manaranjane maadi neevu illade iro kannada cinema naanu nodalla sir .....
0,super r boss
0,ಸಾಹಿತ್ಯ ಓದಿ ಹಾಡು ಕೇಳಿ ಆನಂದಿಸಿ.
0,ಸೂಪರ್ ಗುರು ನಿಜ
0,all industries are going hands up.. 27kke avanu bandaga
0,hoooo super guru nin voice bhal superrrr
0,delete hadru nanu downloade made
0,ಹಾ ದೇವರು ಒಳ್ಳೆಯವರಿಗೇ ಯಾವಾಗಲೂ ಕಷ್ಟ ಕೋಡದು ಸರ್ ನಿಮಗೇ ಒಳ್ಳೆದಾಗಲ್ಲಿ... ಸರ್..
0,ನಮ್ಮ ಕಾಮೆಂಟ್ ನೋಡಿ ಓದಿದವರ ಸಮಸ್ಯೆಗಳು ಬೇಗ ಪರಿಹಾರವಾಗಲಿ...ಓಂ ನಮೋ ನಾರಯಣಯ ನಮಃ
0,ನೈಸ್ ಚಿತ್ರ ಅವನೇ ಶ್ರೀ ಮಾನ್ ನಾರಾಯಣ........ ಸೂಪರ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ.......
0,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ
0,sir ನಮಸ್ಕಾರ ಕಲಿಯುಗದಲ್ಲಿ ಅಶ್ವತ್ಥಾಮ ಇದ್ದಾರೆ ಅಂತ ಹೇಳಿದರು .ಎಲ್ಲಿ ಇದ್ದಾರೆ ಅವರು ನಾವು ನೋಡಬಹುದ ನನು ನೊಡಬೇಕು ಅಂತಾ ಇದೇ ಅಗತ್ತ sir
0,rakshit shetty superb
0,darshan sir swalpa sahaya madidare
0,ಮಸ್ತ್ ಇದೆ ಈ ಹಾಡು
0,super sir namge thumba istavada kathe nam parents ge kelisbeku aadastu bega idanna
1,barri dabba movie ne unn maado du
0,ಪಕ್ಕಾ ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಠಿ ಸೋ ಅವತಾರ
0,sir naanu visakhapatnam li iradhu
0,real life great sir
0,sonu ಅಭಿನಂದನೆ
0,ಆವಾಗಾವಾಗ ಈ ಹಾಡು ಕೇಳಲಿಲ್ಲ ಅಂದ್ರೆ ಏನೋ ಮಿಸ್ ಮಾಡಿದಾಹಾಗೆ ಆಗುತ್ತೆnslow poison
0,inspired from korean movie midnight runners
0,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ
0,awsome movie must match movie
0,kannada film industry avaru sir solpa nodi rii yen madta ididra inta ashvath sir avara maga ondu sanni veshe dalli kalsa kodi
1,yes nam ura hudgange mosa madi hodlu ..amele nam karnataka kk avmana madidlu avlige yakadru hode ansbeku
1,i hate tiktok mobile thagondagindanu install made illa i hate this
0,howdu gurunadre climax papa
0,ಸಿನಿಮಾ ಬಿಡುಗಡೆಗು ಮುನ್ನ ಹಾಡು ಬಿಡುಗಡೆ ಮಾಡೋಕೆ ಕನ್ನಡ ಇಂಡಸ್ಟ್ರಿ ಇಂದ ಮಾತ್ರ ಸಾಧ್ಯ. # ಅವನೇ ಶ್ರೀ ಮನ್ನಾ ನಾರಾಯಣ.
1,dis like hakorge ond math hekok esta padthini nimig esta agilla andre sumne erbod alva yak sumne dislike hakthira ... ade bere bhashed est kacchada edru like hakthira alva nimmanthor erodrindane kannada movies ast hesru madtha illa ...
1,le ganduntikamucchunnee tara worst song nin kayalli madakke agutta
0,e song ero range ge 3to.5 millone agbekittu
0,ಚಿತ್ರರಂಗದ ಧನಿಕರು ಎಲ್ಲಿದ್ದಿರ. ನಾಲ್ಕು ಜನ ಸೇರಿದರೆ ಸಾಕು
1,ರಶ್ಮಿಕ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಬೆಳವಣಿಗೆ ನೋಡಿ ?
0,kelsa maddidare anna modiji
0,chalu ati nataka
0,previous video dalli sai kumar diolauge
0,en ಕಮೆಂಟ್ ಗುರು ಎಲ್ ಇರ್ತೀರೋ ನೀವೆಲ್ಲಾ ಸೂಪರ್
1,hands up - 308k likes nbelageddu - 308k likes
0,super sir baigla sir
1,tik tok shata
0,yakebdre krishnana shapa aduke
0,hidden detail in trailer of avane srimanarayana....n
1,elli politics jasti and beliyokke bedalla hotte kirchu padthare
1,all fake bro nija vishaya maatra heli bro ummane janara manasalli sullu nambike yanna huttisa bedi plzzzz
0,ಎಸ್ ಸೂಪರ್ ಸಾಂಗ್
0,ನಮ್ಮ ದೇಶದಲ್ಲಿ ಇದ್ದು ನಮ್ಮ ದೇಶದ ಅನ್ನ ತಿಂದು ಬೇರೆ ದೇಶಕ್ಕೆ ಲಾಭ ಮಾಡ್ತಾ ಇದೀರಾ ನಾಚಿಕೆ ಆಗಬೇಕು ಹಿಂತವರಿಗೆ
1,dislike kon kiya re m###₹# 🤗..
0,le maraya ninu nijavaglu hero kano super mama ninna madirodhu video 🥰
1,t urkondu sayri sulemakalla 1 year 3 blockbuster boss
0,bro nim editing spr nan nim videos fan e video dali heliro song matra spr
0,ಸಾಂಗ್ ಸೂಪರ್ nಮ್ಯೂಸಿಕ್
0,howdu brother nanu tv nalli nodidde evru elidnella avru elidru
0,ಕೆಜಿಎಫ್ ಒಂದು ದೊಡ್ಡ ಸಾಮ್ರಾಜ್ಯ ಕಟ್ಟಿದೆ nಅವನು ಅದಕ್ಕಿಂತ ದೊಡ್ಡ ಸಾಮ್ರಾಜ್ಯ ಕಟ್ಟುತ್ತಾನೆ ಪಕ್ಕ n
1,namma manigu banndidda ashwathama
0,ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ asn
0,y s ik pakka avara irtar
0,prajwal look is different
0,ಟ್ರೈಲರ್ ತುಂಬ ಚೆನ್ನಾಗಿದೆ ನಿಮ್ಮ ಚಿತ್ರ ಒಳ್ಳೆ ಯಶಸ್ವಿ ಆಗ್ಲಿ
0,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರಾ..........
0,brazil ಕಂಪನಿ ಬಂದು 4 ವರ್ಷಕ್ಕೆ ಬಾಗ್ಲು ಮುಚ್ಚುತು ಕಾರಣ ಲೋಕಲ್ accountant ಎರಡು ಕೈ ಯಿಂದ ತಿಂದ
0,super songs bro
1,ನೀವು 6-5=2 ಸಿನಿಮಾ ವನ್ನು ರಿಯಲ್ ಸ್ಟೋರಿ ಅಂತ ಯಾಕೆ ಸುಳ್ಳು ಹೇಳಿದ್ದು
1,ಕಾಂಗ್ರೇಸ್ನವರು ದೇಶದಲ್ಲಿ ಜಾತಿ
0,nakkan benki guru
0,heart touching comment nne kelsa aagbeku !!
1,sir ond compeny yalli kelsa madidra gov employes labor officer bookmadkond laber ge 5000 salry kotre employe mane est kasta alva. yava gov sarilla sir nav egga comment madkondu saibeku aste
0,ಕನ್ನಡ ಚಿತ್ರರಂಗದಲ್ಲಿ ಮತ್ತೊಂದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ
0,ಅಚ್ಚ ಕನ್ನಡ ಸಾಂಗ್ ಸೂಪರ್
0,d boss fanzzz in sakaleshpur
1,ಗುರು ನಿಮ್ಗೆ ಡೌಟ
1,no way chance illa ivaga elli edane proof kodi nambteevi
0,is here after 17 million n್ನಡ ಸಿನಿಮಾ ಬೆಳೆಯುತ್ತಿದೆ
0,sakkatt agine kyakirsi ugdidira sir
0,ಮೊಸರು ನನ್ನ ಮಗನ ಫಸ್ಟ್ ಟ್ರೋಲ್ ಮಾಡಿ ಬ್ರೋ ಮತ್ತೆ ಈ ಟಿಕ್ ಟಾಕ್ ಸೂಳೆಮಕ್ಕಳು ನ ತಿಕಹೊಡಿ ಬ್ರೋ
0,asn movie na 1st day 1st show nodoru like maadi
0,akki studio please all over karnatakadalli 150 theater alli re release maadodakke heli diya movie annu
0,kathe tumba ista aythu..
0,ವಿ ಪಿ ಸರ್...
1,rashmika haters like madi
0,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ
0,anna sakatagi matadidya i like you anna
0,gentleman sir nevu
0,superrrrrrrr agi heliya anna tq u so mach video
0,ಖಂಡಿತ ಮಾಡೋಣ bro
0,ಮೊದಲು ನೀನು ಧರ್ಮದ ಬಾಗೆ ನಿನಗೆಸತು ಗೊತ್ತು ಹೆಲ್ಲು
1,ನನಗೆ ಕಾಣುವ ಒಂದೇ ತಪ್ಪು...... publicity ಮಾಡದೇ ಇದ್ದದ್ದು. ....
0,one time kelidre average ansatte
1,e video na unlike madoru nijavaglu kannads davaru ala
0,kgf chaffer 2 beda bare baku
1,innu ide avrige bro super roast
0,ಅಪೊಲೊ ಆಸ್ಪತ್ರೆಗೆ ಸೇರಿಸಿದರೆ ಎಲ್ಲ ಸರಿಹೊಗುತ್ತೆ
0,nanage ಅನ್ಸುತ್ತೆ ಈ ವೀಡಿಯೋ ವನ್ನು ರಶ್ಮಿಯ ಮಂದಣ್ಣ ಫ್ಯಾನ್ಸ್ deslike ಮಾಡಿರಬಹುದು
0,karnataka one state but many world
1,parthasarathi nanna shanta samana bollywood hollywood sulemagne modlu ninna ಮಾತೃಭಾಷೆ ಬೆಳಸು adu yare hero aagli
0,song hosa tara feel kodute
0,prathiyobbara ಜೀವನ da ಆಸೆಗಳು
0,kakka is ossm lol
0,ತುಂಬು ಹೃದಯದ ಶುಭಾಶಯಗಳು ಕನ್ನಡ ಚಿತ್ರರಂಗದ ಅಭಿಮಾನಿಗಳಿಂದ
0,gud job nim nirdharakke nimma kelasakke namma gowrava namaskara. kanditha nimge olle role kodo buddi nirdeshakarige haagu kannda industry ge barabeku...
0,sorry theaters ge bardiddakke....best movie
1,ನಮ್ d boss ಶಾಟ ಕ್ಕೂ ಸಮ ಇಲ್ಲಾ...ಮಗನೇ... ಅವುನ್ ಮಾಡಿದ ಫಿಲಂ ಅಷ್ಟು ಎಕ್ಸ್ಪೀರಿಯೆನ್ಸ್ ಆಗಿಲ್ಲ ತುಲ್ಲರೆ ಮಾತಾಡ್ತೀಯಾ ಹಾದರಗಿತ್ತಿ ಮಗನೇ.... lo mari evrella one film madi buildup tagotare... ಅವ್ರು ಫಸ್ಟ್ ಫಿಲಂ ಅಲ್ಲೇ ಕ್ರೇಜ್ ಹುಟ್ಟಿ ಹಾಕಿದವರು.... ಅವ್ರು ಫಸ್ಟ್ ಫಿಲಂ (ಮೆಜೆಸ್ಟಿಕ್ )ಫಿಲಂ ರಿಲೀಸ್ ಆದಾಗ.. ನಿನ್ ತುಣ್ಣಿ ಇನ್ನು ಬಲ್ತು ಇರ್ಲಿಲ್ಲ ಗೂಬೆ ತುಲ್ಲಿಗೆ ಹುಟ್ಟಿದ್ ಬೋಳಿಮಗನೇ ನಿಮ್ಮ ಅವ್ವ ಸೂಳೆ
1,ಚಿತ್ರದ climax ಏ.... ಚಿತ್ರವನ್ನು ಮಂಕಾಗಿಸಿದೆ
1,ನೀ ತುಲ್ಯ
0,ತೂಗರಿ ತಿಪ್ಪ ಉತ್ತರ ಕರ್ನಾಟಕ ಜಾನಪದ ಹಾಸ್ಯಮಯವಾದ ಕಥೆ ತುಂಬಾ ಅದ್ಬುತವಾದದ್ದು
0,@*v c r* guru edunna modlu bale fansge helu avru start madidare nau end madthivi
0,sir.nivu superb sir.
0,ನಿಜ ಹೇಳಿದ್ರು ಆದರೆ ಇದರಲ್ಲಿ ಸಬ್ಸ್ಕ್ರೈಬ್ ಇರೋದು ಮೂರು ಲಕ್ಷ ಆನಂದಾಡಿಯೋದರಲ್ಲಿ ರಿಲೀಸ್ ಮಾಡಿದರೆ ಒಡೆಯ ಸಾಂಗ್ ಮೀರಿಸಿತಿತ್ತು
1,ನಿಜಕೂ ಈದು ಆಚರಿನೇ🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤥🤥🤥🤓🤡🤡🤡🤠🤠🤠
0,e mathu
0,day ge 600k+ views nen haavli guru
1,monster_kannada nim amman kalsu thoristhini
0,ಇಲ್ಲಿಂದ ನಿಮ್ಮ ವಿಜಯ ಯಾತ್ರೆ ಪ್ರಜ್ವಲಿಸಲಿ
0,elru nodle bekadaa video..
1,ondu trailer cut madak saryag baralla.trailet nodokke kasta agthide
1,monster_kannada nim ammange nan hakde tunne nathangi siktale avl na vrdashramkke serstini yakandre ninge nodkollake yogyate illa adukkehogo jumper( chupper)
0,so 374 jana rashmika fans music video nodidare illi ವರಗೆ.
0,ವಿಡಿಯೋ ಇದೆಯಾ ತೊಗರಿ ತಿಪ್ಪ
1,ಕೌಶಲ್ಯ ಇದ್ದವರ ಸಂಖ್ಯೆ ಕಡಿಮೆ ಇಲ್ಲ ಸರ್ ತುಂಬಾ ಪ್ರತಿಭಾವಂತರಿದ್ದಾರೆ.... influence ಪವರ್ ತುಂಬಾ ಇದೆ ನಮ್ಮ ದೇಶದಲ್ಲಿ influence ಇಲ್ಲ ಅಂದ್ರೆ ಯಾವನು ಮೂಸಿ ಕೂಡ ನೋಡಲ್ಲ ನಮ್ಮ ದೇಶದಲ್ಲಿ....ಅದಕ್ಕೆ ಕೌಶಲ್ಯ ಇದ್ದೋರಿಗೆ ಕೆಲಸ ಸಿಗ್ತಿಲ್ಲ.....
0,ಕನ್ನಡ ನಾಡಿನ ಕೀರ್ತಿ ಜಗತ್ತಿನೆಲ್ಲೆಡೆ ಹರಡಲಿ ಅಂತ ಬಯಸುತ್ತೇನೆ
0,thankz bro troll alla bro roast
0,nav gottala d boss fans
0,yes re release madbeku
1,boring song .....astu power illa....not like kgf
1,gowdaadyaru badavarige uta sigtilla ande yallo naa place n mobile number kalsu nnim mane hatra tane
0,sakath beats..matte matte kelabeku anno song..
0,ಸೂಪರ್ story kannada savira
0,ದಿನಕ್ಕೆ ಹತ್ತು ಗಿಂತ ಎಚ್ಚಗಿ ನೋಡ್ತಾ ಇದೀನಿ ಮಸ್ತ್ ಇದೆ ಬ್ಯಾಗ್ರೌಂಡ್ ಮ್ಯೂಸಿಕ್ ಚಿಂದಿ ಚಿತ್ರಾನ್ನ
0,mahesh. sanagoudar. bhagojikoppa
0,ಆ ನೂರ ಕೋಟಿ ಭಾರತಕ್ಕೆ ಅಲ್ಲ ಇಡಿ ವಿಶ್ವಕ್ಕೆ
0,waiting for the film.....ನೋಡಲು ಕಾತುರನಾಗಿದ್ದೇನೆ
0,super making super cinematography
0,guru despande olle director kate na channagi toeisutare
0,s shetty nanu karthik shetty manglurininda
0,s super chamayya mestre nimma valletana
0,every day i am listening
0,appu boss kade enda. asn. movie ge. full support edhe
0,amazed amazing amazefull
0,ಸೂಪರ್ ಕಾಮಿಡಿ ಸ್ಪೀಚ್ ಬ್ರದರ್
0,ಸಿನಿಮಾದಲ್ಲಿ ಐದಾರು ಹಾಡುಗಳು ಇಡುವ ಕಾಲದಲ್ಲಿ ಈಡಿ ಸಿನಿಮಾದ ಕಥೆ ಒಂದು ಹಾಡಿನಲ್ಲಿ ಆಡಗಿದೆ ಯಾರೆಲ್ಲ ಆ ಹಾಡಿಗೆ ಕಾಯುತ್ತಿದಿರ?....
0,super movi yallru nodi tumbba tumbba istavada movi
0,india kudda munde baruthe but late....navella odmele
1,ಅವಾಗ ಕಬ್ಜ. ದರ್ಶನ. ಇವ್ರೆಲ್ಲಾ ಬಂದು ಕೆಡವಕ್ತಾರೆ.
1,12 dislikes by gandu nanmakalu
0,ರಾಜವಂಶದ ಅಭಿಮಾನಿಗಳು ಕಡೆ ಇಂದ all the best ...
1,le tukali like dislike janakke bittaddu
1,ayyo guru... yelli tanka jana moodnambke bidalvo alli tanka inta shatnayakru useless videos haktane irrtare guru.nmahabharata tumba olle moral story. jeevanakke bekagiro tumba paata ide idralli. adunella use madkondu olle jeevna madbeku aste.
0,ತುಂಬಾ ಅದ್ಭುತ ಕತೆ
0,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ
0,ತೊಗರಿ ತಿಪ್ಪ ಸುಪರ್ ಕಾಮಿಡಿ
1,nayak ಅದಿಕ್ಕೆ ನಿಮ್ಮ ಲುಚ್ಚಾ ಹೆಂಡ್ತಿ ಮೇಲೆ ಅನುಮಾನ ಪಟ್ಟು ಡೈವರ್ಸ್ ಮಾಡೋಕೆ ಹೋಗಿದ್ದ ಯಾರೋ ಬುದ್ದಿ ಹೇಳಿದರೆ... ಗಂಡರ ಗಂಡ ಜಗ ಮಿಂಡ ನಿಮ್ಮ ಕಾಮಣ್ಣ... ಲುಚ್ಚಾ ಬಳೆಗಾರ
1,pu lo goobe rama. artha iro hage enadru helodidre helu. sumne tirukalandi thara koribeda.... madu annodu kriyapada anta nanagoo gottu. adre 'madu' annodara jote ondu namapada irbeku. agle vakya sampoornavagodu. kelasa mdu
1,ರೀಮೇಕ್ ಮೂವಿ....ಇರ್ಬೇಕು ತಮಿಳ್ ವಿಶಾಲ್ ದು ಅಲ್ವಾ
1,rashmika thu..l.l.i irve ankoavro ondu like
0,kannada super song
0,jai d boss appu
1,lo gube don't compare anyone yellaru namma kannada super star
1,ಉರ್ಸೋಕೆ ನಿಂತ್ರೆ ಕನ್ನಡದವರು ಚರಿತ್ರೆ ಬರೀತಾರೆ ಅಂತ ಗೊತ್ತಾಗಲಿ.. ಕೆಲವು ಕಿಡಿಗೇಡಿಗಳಿಗೆ..
0,bro game yavdu adu
0,ತುಂಬಾ ಖುಷಿಯಾಯಿತು ಕೇಳಿ
0,s uh
0,ಸರಿ ಬುಡ್ಲ ಅಣ್ತಮ್ಮ
0,ಸೂಪರ್ ಹಾಡು ಎಲ್ಲ ಕನ್ನಡದ ಅಭಿಮಾನಿಗಳಿಂದ ಸಿನಿಮಾ ತಂಡಕ್ಕೆ ಆಲ್ ದಿ ಬೆಸ್ಟ್
0,well msg guru
1,rakshith shetti luck like shankarnag
0,hindi song bittilva?
0,super creative kannadiga
0,ಓಳ್ಳೆ ಕಥೆ ಬಹಳ ವರ್ಷ ಆಗಿತ್ತು ಕೇಳಿ
0,super movie super songs
0,idhu charitre srushtisuva avataara......
0,ಏನ್ ಸಾಂಗ್ ಗುರು ಮಸ್ತ್...
0,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ
0,super trailer praju anna
0,ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸಲಿ...ಕನ್ನಡದ ಹವಾ ಬಹಳ ಜೋರಾಗಿದೆ ಭಾರತೀಯ ಚಿತ್ರರಂಗದಲ್ಲಿ...ಹೆಮ್ಮೆಯ ವಿಷಯ..ನಮ್ಮೆಲ್ಲರಿಗೂ
0,'ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸುವ ಸಿನಿಮಾ'' ಎಂದು ನಂಬುವವರು ಲೈಕ್ ಮಾಡಿ
1,parthasarathi nandini anta itkondidya nen hengsa🤣🤣nellelo hogbeda matter bage matado childe....chanagiro film na chanagila antyala adrale gotagute enta kachda nenu anta bereourna aadre belsu ilwa tepug iru..nim appa amma nu bereourna tulkonde bandirbeku adke nenu hinge
1,kelly kannada da bagge sumne matadidre(includes people too) adu namgu naatutte
0,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟ್ರಿಸಿದ ಅವತಾರ
0,adu nambike ashte
1,hlo bro... even i uninstalled at stupid app...
1,bindhu gowda ge sariagi madidera
1,copycat raja rakshith shetty
0,super conceptnreally prajwal devaraj eetara cinema select madi madtare ankondirlilla super concept
0,bro yav game
0,ತುಂಬಾ ಒಳ್ಳೆಯ ಹಾಡು
1,dislikers are not real kannadigas
0,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ
1,enadru public help ago vishayada bagge mathadi ivaga jana thumba buddivantharagidare
0,superb song ... liked it
0,ಚಿತ್ರರಂಗದಲ್ಲಿ ಸಂಚಲನ ಮೂಡಿಸಲಿ. nಯಾರ್ ಯಾರಿಗೂ ಬಾಸ್ ಅಲ್ಲ ನಿಮ್ಮ ಸಿನಿಮಾ ಚೆನ್ನಾಗಿದ್ರೆ ಎಲ್ಲರೂ ನೋಡ್ತಾರೆ ಬಕೆಟ್ ಎಲ್ಲಾ ಮೂಲೆಗೆ ಹಾಕಿ. ಇನ್ನೊಬ್ಬ ನಟ ಬಂದು ಹೇಳಿದ ಅಂತ ಯಾರು ಸಿನಿಮಾ ನೋಡಲ್ಲ ನಿಮ್ಮ ಅಭಿನಯ ಕಥೆ ಮನೋರಂಜನೆ ನೋಡಿ ಬರ್ತಾರೆ ಅಷ್ಟೇ. nಶುಭವಾಗಲಿ........
0,ತೊಗರಿ ತಿಪ್ಪ ಕಥೆ ತುಂಬಾ ಜನ್ನಾಗಿ ಮುಡಿ ಬಂದಿದೆ
0,bro neevu helodhu correct naanu kooda tik tok uninstall maadidini.adre bad words jaasthi use maadbedi bro
0,nkn benki song....
0,ತುಂಬಾ ಚೆನ್ನಾಗಿ ಮೂಡಿಬಂದಿದೆ ಶುಭವಾಗಲಿ ಪ್ರಜ್ವಲ್ ಭಾಯ್....ಡಿ ಬಾಸ್ ಭಕ್ತ...
1,yavado yavado hakithira realu videos madi haki elwa edana neja agedre proove madi news ali haki
0,ashwathamana bagge thiliyalu raktha rathri emba yakshagana nodiri
1,goudar ಮೊದಲು ಕನ್ನಡವನ್ನು ಸರಿಯಾಗಿ ಟೈಪ್ ಮಾಡುವುದನ್ನು ಕಲಿರಿ ಆಮೇಲೆ ಧರ್ಮದ ಉಪದೇಶ ಮಾಡಿ plzzzzzz
0,tik tok beda namge
0,super agi baidry anna good talking
0,ಚಿಂದಿ movie ಗುರು
0,udupi inda yarella bandiddiri?
0,sar bedi duty madali taraget miss agote.....?
0,kelta kelta finally idu kick kodtu. excellent
0,edralli nivu enu overagi mathadilla bro
0,first time kannada movie film video song full bittirodu
0,yen super song guru..20 times kelde innu kelbeku anstide..bgm super
0,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ. nಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಚಲನಚಿತ್ರ nಹೌದು ಹುಲಿಯ
